time_periods,GridRef,Sp01,Sp02,Sp03,Sp04,Sp05,Sp06,Sp07,Sp08,Sp09,Sp10,Sp11,Sp12,Sp13,Sp14,Sp15,Sp16,Sp17,Sp18,Sp19,Sp20,geometry
1970-1980,Q51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,"POLYGON ((-10.195753433690603 52.22179238300648, -10.200195440690965 52.311592563977605, -10.053670139678326 52.31423144146742, -10.04952348387313 52.224422780906295, -10.195753433690603 52.22179238300648))"
1970-1980,Q60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"POLYGON ((-10.045398541709536 52.1346125133068, -10.04952348387313 52.224422780906295, -9.903271820659569 52.226872079581696, -9.899440837390495 52.13705394689509, -10.045398541709536 52.1346125133068))"
1970-1980,Q61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,"POLYGON ((-10.04952348387313 52.224422780906295, -10.053670139678326 52.31423144146742, -9.907122973012862 52.316688636889964, -9.903271820659569 52.226872079581696, -10.04952348387313 52.224422780906295))"
1970-1980,Q62,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((-10.053670139678326 52.31423144146742, -10.057838661384727 52.40403849447935, -9.910994435908963 52.40650361854106, -9.907122973012862 52.316688636889964, -10.053670139678326 52.31423144146742))"
1970-1980,Q63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((-10.057838661384727 52.40403849447935, -10.062029202715769 52.49384393942871, -9.91488635216678 52.496317024255724, -9.910994435908963 52.40650361854106, -10.057838661384727 52.40403849447935))"
1970-1980,Q64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((-10.062029202715769 52.49384393942871, -10.06624191887619 52.58364777579932, -9.918798865981822 52.5861288537542, -9.91488635216678 52.496317024255724, -10.062029202715769 52.49384393942871))"
1970-1980,Q70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((-9.899440837390495 52.13705394689509, -9.903271820659569 52.226872079581696, -9.756999988590369 52.22914021938269, -9.753463104327455 52.13931480250675, -9.899440837390495 52.13705394689509))"
1970-1980,Q71,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"POLYGON ((-9.903271820659569 52.226872079581696, -9.907122973012862 52.316688636889964, -9.760555496035849 52.318964090209455, -9.756999988590369 52.22914021938269, -9.903271820659569 52.226872079581696))"
1970-1980,Q72,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,"POLYGON ((-9.907122973012862 52.316688636889964, -9.910994435908963 52.40650361854106, -9.76412975730543 52.408786414923064, -9.760555496035849 52.318964090209455, -9.907122973012862 52.316688636889964))"
1970-1980,Q73,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,"POLYGON ((-9.910994435908963 52.40650361854106, -9.91488635216678 52.496317024255724, -9.767722904297264 52.49860719346128, -9.76412975730543 52.408786414923064, -9.910994435908963 52.40650361854106))"
1970-1980,Q74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((-9.91488635216678 52.496317024255724, -9.918798865981822 52.5861288537542, -9.771335070181124 52.58842642576335, -9.767722904297264 52.49860719346128, -9.91488635216678 52.496317024255724))"
1970-1980,Q75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((-9.918798865981822 52.5861288537542, -9.92273212294266 52.675939106755955, -9.77496638941365 52.67824411176987, -9.771335070181124 52.58842642576335, -9.918798865981822 52.5861288537542))"
1970-1980,Q80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((-9.753463104327455 52.13931480250675, -9.756999988590369 52.22914021938269, -9.610709533550256 52.231227145057105, -9.607466877690795 52.14139502524385, -9.753463104327455 52.13931480250675))"
1970-1980,Q81,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"POLYGON ((-9.756999988590369 52.22914021938269, -9.760555496035849 52.318964090209455, -9.613969265448828 52.32105774581616, -9.610709533550256 52.231227145057105, -9.756999988590369 52.22914021938269))"
1970-1980,Q82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((-9.760555496035849 52.318964090209455, -9.76412975730543 52.408786414923064, -9.617246193196227 52.410886827655, -9.613969265448828 52.32105774581616, -9.760555496035849 52.318964090209455))"
1970-1980,Q83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((-9.76412975730543 52.408786414923064, -9.767722904297264 52.49860719346128, -9.620540437754821 52.500714390711074, -9.617246193196227 52.410886827655, -9.76412975730543 52.408786414923064))"
1970-1980,Q84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((-9.767722904297264 52.49860719346128, -9.771335070181124 52.58842642576335, -9.623852121253442 52.5905404351253, -9.620540437754821 52.500714390711074, -9.767722904297264 52.49860719346128))"
1970-1980,Q85,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,"POLYGON ((-9.771335070181124 52.58842642576335, -9.77496638941365 52.67824411176987, -9.627181367001324 52.68036496104185, -9.623852121253442 52.5905404351253, -9.771335070181124 52.58842642576335))"
1970-1980,Q86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((-9.77496638941365 52.67824411176987, -9.778616997753778 52.76806025142267, -9.630528299502302 52.770187968608106, -9.627181367001324 52.68036496104185, -9.77496638941365 52.67824411176987))"
1970-1980,Q90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((-9.607466877690795 52.14139502524385, -9.610709533550256 52.231227145057105, -9.464402002665667 52.23313280575495, -9.461453693878061 52.14329456458262, -9.607466877690795 52.14139502524385))"
1970-1980,Q91,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((-9.610709533550256 52.231227145057105, -9.613969265448828 52.32105774581616, -9.467365839209883 52.32296955253108, -9.464402002665667 52.23313280575495, -9.610709533550256 52.231227145057105))"
1970-1980,Q92,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((-9.613969265448828 52.32105774581616, -9.617246193196227 52.410886827655, -9.47034531247501 52.41280480522578, -9.467365839209883 52.32296955253108, -9.613969265448828 52.32105774581616))"
1970-1980,Q93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((-9.617246193196227 52.410886827655, -9.620540437754821 52.500714390711074, -9.473340532473866 52.502638564159035, -9.47034531247501 52.41280480522578, -9.617246193196227 52.410886827655))"
1970-1980,Q94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((-9.620540437754821 52.500714390711074, -9.623852121253442 52.5905404351253, -9.47635161028035 52.592470829655994, -9.473340532473866 52.502638564159035, -9.620540437754821 52.500714390711074))"
1970-1980,Q96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((-9.627181367001324 52.68036496104185, -9.630528299502302 52.770187968608106, -9.482421788993578 52.77213088166661, -9.479378658042135 52.6823016020468, -9.627181367001324 52.68036496104185))"
1970-1980,Q97,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"POLYGON ((-9.630528299502302 52.770187968608106, -9.63389304446919 52.86000945797439, -9.485481117468812 52.861958668855365, -9.482421788993578 52.77213088166661, -9.630528299502302 52.770187968608106))"
1970-1980,R00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((-9.461453693878061 52.14329456458262, -9.464402002665667 52.23313280575495, -9.318078944202076 52.234857155032635, -9.315425090412422 52.145013374377456, -9.461453693878061 52.14329456458262))"
1970-1980,R01,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((-9.464402002665667 52.23313280575495, -9.467365839209883 52.32296955253108, -9.320746776429695 52.32469946361, -9.318078944202076 52.234857155032635, -9.464402002665667 52.23313280575495))"
1970-1980,R02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((-9.467365839209883 52.32296955253108, -9.47034531247501 52.41280480522578, -9.323428685201803 52.41454030058793, -9.320746776429695 52.32469946361, -9.467365839209883 52.32296955253108))"
1970-1980,R03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((-9.47034531247501 52.41280480522578, -9.473340532473866 52.502638564159035, -9.32612476956913 52.50437966645164, -9.323428685201803 52.41454030058793, -9.47034531247501 52.41280480522578))"
1970-1980,R04,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,"POLYGON ((-9.473340532473866 52.502638564159035, -9.47635161028035 52.592470829655994, -9.328835129537941 52.59421756169308, -9.32612476956913 52.50437966645164, -9.473340532473866 52.502638564159035))"
1970-1980,R06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((-9.479378658042135 52.6823016020468, -9.482421788993578 52.77213088166661, -9.334299081151439 52.77388894230994, -9.331559866081443 52.684053986810795, -9.479378658042135 52.6823016020468))"
1970-1980,R07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((-9.482421788993578 52.77213088166661, -9.485481117468812 52.861958668855365, -9.337052877690091 52.863722428702026, -9.334299081151439 52.77388894230994, -9.482421788993578 52.77213088166661))"
1970-1980,R08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"POLYGON ((-9.485481117468812 52.861958668855365, -9.488556758914983 52.95178496395766, -9.339821359641867 52.953554446505, -9.337052877690091 52.863722428702026, -9.485481117468812 52.861958668855365))"
1970-1980,R09,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,"POLYGON ((-9.488556758914983 52.95178496395766, -9.491648829905767 53.04160976732275, -9.342604631965719 53.043384996243, -9.339821359641867 52.953554446505, -9.488556758914983 52.95178496395766))"
1970-1980,R10,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,"POLYGON ((-9.315425090412422 52.145013374377456, -9.318078944202076 52.234857155032635, -9.171741907461087 52.236400150856845, -9.169382605840982 52.14655141286468, -9.315425090412422 52.145013374377456))"
1970-1980,R11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((-9.318078944202076 52.234857155032635, -9.320746776429695 52.32469946361, -9.174113637267435 52.32624743674745, -9.171741907461087 52.236400150856845, -9.318078944202076 52.234857155032635))"
1970-1980,R12,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((-9.320746776429695 52.32469946361, -9.323428685201803 52.41454030058793, -9.17649788249765 52.41609327116138, -9.174113637267435 52.32624743674745, -9.320746776429695 52.32469946361))"
1970-1980,R13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((-9.323428685201803 52.41454030058793, -9.32612476956913 52.50437966645164, -9.1788947312291 52.50593765473184, -9.17649788249765 52.41609327116138, -9.323428685201803 52.41454030058793))"
1970-1980,R14,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,"POLYGON ((-9.32612476956913 52.50437966645164, -9.328835129537941 52.59421756169308, -9.181304272388948 52.595780588100006, -9.1788947312291 52.50593765473184, -9.32612476956913 52.50437966645164))"
1970-1980,R15,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"POLYGON ((-9.328835129537941 52.59421756169308, -9.331559866081443 52.684053986810795, -9.183726595764325 52.68562207191527, -9.181304272388948 52.595780588100006, -9.328835129537941 52.59421756169308))"
1970-1980,R16,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,"POLYGON ((-9.331559866081443 52.684053986810795, -9.334299081151439 52.77388894230994, -9.186161792012694 52.77546210683488, -9.183726595764325 52.68562207191527, -9.331559866081443 52.684053986810795))"
1970-1980,R17,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,"POLYGON ((-9.334299081151439 52.77388894230994, -9.337052877690091 52.863722428702026, -9.188609952672284 52.86530069352406, -9.186161792012694 52.77546210683488, -9.334299081151439 52.77388894230994))"
1970-1980,R18,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((-9.337052877690091 52.863722428702026, -9.339821359641867 52.953554446505, -9.191071170172785 52.95513783265584, -9.188609952672284 52.86530069352406, -9.337052877690091 52.863722428702026))"
1970-1980,R19,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"POLYGON ((-9.339821359641867 52.953554446505, -9.342604631965719 53.043384996243, -9.193545537846077 53.044973524910965, -9.191071170172785 52.95513783265584, -9.339821359641867 52.953554446505))"
1970-1980,R20,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((-9.169382605840982 52.14655141286468, -9.171741907461087 52.236400150856845, -9.025392442677333 52.237761755607885, -9.023327779632938 52.14790864266607, -9.169382605840982 52.14655141286468))"
1970-1980,R21,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,"POLYGON ((-9.171741907461087 52.236400150856845, -9.174113637267435 52.32624743674745, -9.02746798282643 52.32761343408013, -9.025392442677333 52.237761755607885, -9.171741907461087 52.236400150856845))"
1970-1980,R22,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((-9.174113637267435 52.32624743674745, -9.17649788249765 52.41609327116138, -9.02955447643905 52.417463678837144, -9.02746798282643 52.32761343408013, -9.174113637267435 52.32624743674745))"
1970-1980,R23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"POLYGON ((-9.17649788249765 52.41609327116138, -9.1788947312291 52.50593765473184, -9.031652000609146 52.507312490642576, -9.02955447643905 52.417463678837144, -9.17649788249765 52.41609327116138))"
1970-1980,R24,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,"POLYGON ((-9.1788947312291 52.50593765473184, -9.181304272388948 52.595780588100006, -9.033760633174602 52.59715987026954, -9.031652000609146 52.507312490642576, -9.1788947312291 52.50593765473184))"
1970-1980,R25,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,"POLYGON ((-9.181304272388948 52.595780588100006, -9.183726595764325 52.68562207191527, -9.03588045272615 52.68700581850047, -9.033760633174602 52.59715987026954, -9.181304272388948 52.595780588100006))"
1970-1980,R26,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,"POLYGON ((-9.183726595764325 52.68562207191527, -9.186161792012694 52.77546210683488, -9.038011538616407 52.77685033612698, -9.03588045272615 52.68700581850047, -9.183726595764325 52.68562207191527))"
1970-1980,R27,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"POLYGON ((-9.186161792012694 52.77546210683488, -9.188609952672284 52.86530069352406, -9.04015397096906 52.86669342394989, -9.038011538616407 52.77685033612698, -9.186161792012694 52.77546210683488))"
1970-1980,R28,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,"POLYGON ((-9.188609952672284 52.86530069352406, -9.191071170172785 52.95513783265584, -9.042307830688191 52.956535082779226, -9.04015397096906 52.86669342394989, -9.188609952672284 52.86530069352406))"
1970-1980,R29,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,"POLYGON ((-9.191071170172785 52.95513783265584, -9.193545537846077 53.044973524910965, -9.04447319946771 53.04637531343396, -9.042307830688191 52.956535082779226, -9.191071170172785 52.95513783265584))"
1970-1980,R30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"POLYGON ((-9.023327779632938 52.14790864266607, -9.025392442677333 52.237761755607885, -8.87903210091526 52.23894193608278, -8.87726215207752 52.14908503079181, -9.023327779632938 52.14790864266607))"
1970-1980,R31,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((-9.025392442677333 52.237761755607885, -9.02746798282643 52.32761343408013, -8.880811375049715 52.3287974221901, -8.87903210091526 52.23894193608278, -9.025392442677333 52.237761755607885))"
1970-1980,R32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((-9.02746798282643 52.32761343408013, -9.02955447643905 52.417463678837144, -8.882600039952234 52.41865148998021, -8.880811375049715 52.3287974221901, -9.02746798282643 52.32761343408013))"
1970-1980,R33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((-9.02955447643905 52.417463678837144, -9.031652000609146 52.507312490642576, -8.884398161724576 52.50850414033003, -8.882600039952234 52.41865148998021, -9.02955447643905 52.417463678837144))"
1970-1980,R34,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,"POLYGON ((-9.031652000609146 52.507312490642576, -9.033760633174602 52.59715987026954, -8.886205807106414 52.598355374126996, -8.884398161724576 52.50850414033003, -9.031652000609146 52.507312490642576))"
1970-1980,R35,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,"POLYGON ((-9.033760633174602 52.59715987026954, -9.03588045272615 52.68700581850047, -8.888023043483024 52.68820519226885, -8.886205807106414 52.598355374126996, -9.033760633174602 52.59715987026954))"
1970-1980,R36,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,"POLYGON ((-9.03588045272615 52.68700581850047, -9.038011538616407 52.77685033612698, -8.889849938893024 52.77805359566377, -8.888023043483024 52.68820519226885, -9.03588045272615 52.68700581850047))"
1970-1980,R37,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,"POLYGON ((-9.038011538616407 52.77685033612698, -9.04015397096906 52.86669342394989, -8.891686562036227 52.86790058523018, -8.889849938893024 52.77805359566377, -9.038011538616407 52.77685033612698))"
1970-1980,R38,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,"POLYGON ((-9.04015397096906 52.86669342394989, -9.042307830688191 52.956535082779226, -8.893532982281677 52.957746161896814, -8.891686562036227 52.86790058523018, -9.04015397096906 52.86669342394989))"
1970-1980,R39,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,"POLYGON ((-9.042307830688191 52.956535082779226, -9.04447319946771 53.04637531343396, -8.895389269675704 53.047590326602545, -8.893532982281677 52.957746161896814, -9.042307830688191 52.956535082779226))"
1970-1980,R40,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,"POLYGON ((-8.87726215207752 52.14908503079181, -8.87903210091526 52.23894193608278, -8.732662433965732 52.23994066349813, -8.731187264181829 52.15008054864325, -8.87726215207752 52.14908503079181))"
1970-1980,R41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"POLYGON ((-8.87903210091526 52.23894193608278, -8.880811375049715 52.3287974221901, -8.734145376615416 52.329799372107466, -8.732662433965732 52.23994066349813, -8.87903210091526 52.23894193608278))"
1970-1980,R42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((-8.880811375049715 52.3287974221901, -8.882600039952234 52.41865148998021, -8.735636146707336 52.419656675432655, -8.734145376615416 52.329799372107466, -8.880811375049715 52.3287974221901))"
1970-1980,R43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((-8.882600039952234 52.41865148998021, -8.884398161724576 52.50850414033003, -8.737134799343497 52.50951257444649, -8.735636146707336 52.419656675432655, -8.882600039952234 52.41865148998021))"
1970-1980,R44,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,"POLYGON ((-8.884398161724576 52.50850414033003, -8.886205807106414 52.598355374126996, -8.738641390157737 52.599367070133106, -8.737134799343497 52.50951257444649, -8.884398161724576 52.50850414033003))"
1970-1980,R45,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,"POLYGON ((-8.886205807106414 52.598355374126996, -8.888023043483024 52.68820519226885, -8.740155975322104 52.68922016348794, -8.738641390157737 52.599367070133106, -8.886205807106414 52.598355374126996))"
1970-1980,R46,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,"POLYGON ((-8.888023043483024 52.68820519226885, -8.889849938893024 52.77805359566377, -8.741678611553331 52.77907185551781, -8.740155975322104 52.68922016348794, -8.888023043483024 52.68820519226885))"
1970-1980,R47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"POLYGON ((-8.889849938893024 52.77805359566377, -8.891686562036227 52.86790058523018, -8.743209356119399 52.8689221472407, -8.741678611553331 52.77907185551781, -8.889849938893024 52.77805359566377))"
1970-1980,R48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((-8.891686562036227 52.86790058523018, -8.893532982281677 52.957746161896814, -8.744748266846186 52.95877103968586, -8.743209356119399 52.8689221472407, -8.891686562036227 52.86790058523018))"
1970-1980,R49,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,"POLYGON ((-8.893532982281677 52.957746161896814, -8.895389269675704 53.047590326602545, -8.746295402124238 53.04861853389363, -8.744748266846186 52.95877103968586, -8.893532982281677 52.957746161896814))"
